Americamysis bahia_acute,Americamysis bahia_chronic,Artemia salina_acute,Brachionus plicatilis_acute,Chaetogammarus marinus_acute,Crangon septemspinosa_acute,Crassostrea virginica_acute,Cyprinodon variegatus_acute,Cyprinodon variegatus_chronic,Danio rerio_chronic,Farfantepenaeus duorarum_acute,Fundulus heteroclitus_acute,Fundulus heteroclitus_chronic,Gadus morhua_chronic,Gasterosteus aculeatus_acute,Lepeophtheirus salmonis_acute,Lepomis macrochirus_acute,Litopenaeus vannamei_acute,Menidia beryllina_acute,Menidia menidia_acute,Mytilus galloprovincialis_chronic,Nitocra spinipes_acute,Oncorhynchus mykiss_chronic,Oncorhynchus mykiss_acute,Oryzias melastigma_chronic,Palaemonetes pugio_acute,Palaemonetes pugio_chronic,Palaemonetes sp._acute,Pimephales promelas_acute,Pimephales promelas_chronic,Raphidocelis subcapitata_acute,Rivulus marmoratus_chronic,Scolelepis fulginosa_acute,Skeletonema costatum_acute,Skeletonema costatum_chronic,Dunaliella tertiolecta_acute,Isochrysis galbana_acute,Phaeodactylum tricornutum_acute,smiles,duration,group
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.029383777,,,,,,,,C1=CC=C(C=C1)C=CCO,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.462397998,,,,,,,,CCCCC(CC)CN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.658011397,,,,,,,,C1CCC(=O)NCC1,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.924279286,,,,,,,,CCCCC(CC)CNCC(CC)CCCC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.889301702,,,,,,,,C1=CC(=CC=C1Cl)Cl,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.789580712,,,,,,,,C1=CC(=CC=C1Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.985426474,,,,,,,,C1=CC(=CC=C1Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88592634,,,,,,,,C1=CC(=CC=C1Cl)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.882524538,,,,,,,,C1=CC(=CC=C1O)Cl,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.680335513,,,,,,,,C1=CC(=CC=C1O)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699837726,,,,,,,,C1=CC(=CC=C1O)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978180517,,,,,,,,C1=CC(=CC=C1O)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.759667845,,,,,,,,C1=CC(=CC=C1O)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591064607,,,,,,,,CC1=CC=C(C=C1)N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.934498451,,,,,,,,CCCCCC(=O)CC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.301029996,,,,,,,,C=CC=O,5,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.636487896,,,,,,,,C(CCl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.176091259,,,,,,,,CCCI,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.886490725,,,,,,,,CCCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.661812686,,,,,,,,C=CCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.178976947,,,,,,,,C(CN)N,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.822691011,,,,,,,,C(=O)C=O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.173069664,,,,,,,,C(=O)C=O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.585460729,,,,,,,,CC(C)CCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.973127853,,,,,,,,C(CN)C(=O)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08350262,,,,,,,,COC(=O)CC(=O)OC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.344392274,,,,,,,,CC(CCl)OC(C)CCl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.698970004,,,,,,,,CC1=CC=CC=C1,1,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.419955748,,,,,,,,CC1=CC=CC=C1,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.698970004,,,,,,,,CC1=CC=CC=C1,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.474216264,,,,,,,,C1=CC=C(C=C1)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.305351369,,,,,,,,C1=CC=C(C=C1)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.322219295,,,,,,,,C1=CC=C(C=C1)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.378397901,,,,,,,,C1=CC=C(C=C1)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.827369273,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.818225893,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.833147112,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.666705136,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.741939078,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.021189299,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.926856709,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.320146286,,,,,,,,C1=CC=C(C=C1)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996511672,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667452953,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8876173,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.944482672,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.949390007,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11058971,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.836956737,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.21395879,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.939519253,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.826074803,,,,,,,,CCCCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.117271296,,,,,,,,CCCC#N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.614475366,,,,,,,,C(C#N)C#N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.028693228,,,,,,,,CCCCS,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.715167358,,,,,,,,C(CCN)CN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.531478917,,,,,,,,CN(C)CCCN(C)C,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.204119983,,,,,,,,CC(C)CNCC(C)C,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.614897216,,,,,,,,CCCCCCC(=O)C,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707570176,,,,,,,,CN(C)CCCCCCN(C)C,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.397940009,,,,,,,,CCCCCCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.508638306,,,,,,,,C(CC=O)CC=O,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.538573734,,,,,,,,C(CNCCN)N,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.079181246,,,,,,,,C(CO)NCCO,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505149978,,,,,,,,CCCSCCC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748188027,,,,,,,,CCCCCCCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.255272505,,,,,,,,CCCCCCC=O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.657577319,,,,,,,,CCCCCCCCN,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255272505,,,,,,,,CCCCCCCCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.15490196,,,,,,,,CCCCCCCCN,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99343623,,,,,,,,CCCCCCCCO,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.721246399,,,,,,,,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.356547323,,,,,,,,CCCCCCCCCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72427587,,,,,,,,C(CNCCNCCN)N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568201724,,,,,,,,C(CNCCNCCN)N,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278753601,,,,,,,,CCCCCCCCCCBr,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.079181246,,,,,,,,CCCCOCCOCCSC#N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.455931955,,,,,,,,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.698970004,,,,,,,,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.886056648,,,,,,,,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.619788758,,,,,,,,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.823908741,,,,,,,,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454600977,,,,,,,,CC(C)OC1=CC=CC=C1OC(=O)NC,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997954004,,,,,,,,CC(C)OC1=CC=CC=C1OC(=O)NC,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.679427896,,,,,,,,C(C(Cl)(Cl)Cl)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.995635195,,,,,,,,C(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.176091259,,,,,,,,COC(=O)C(Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.677780705,,,,,,,,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017728767,,,,,,,,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,5,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.408239965,,,,,,,,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86332286,,,,,,,,CCNC1=CC=CC2=CC=CC=C21,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.491361694,,,,,,,,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342422681,,,,,,,,C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.324693914,,,,,,,,C1=CC=C(C(=C1)C(=O)O)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.910250772,,,,,,,,C1=CC=C(C(=C1)C(=O)O)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.245779372,,,,,,,,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.172174227,,,,,,,,CC1=C(C=C(C=C1)N)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.301029996,,,,,,,,COC1=CC=C(C=C1)C(C(=O)C2=CC=C(C=C2)OC)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.113943352,,,,,,,,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.301029996,,,,,,,,CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.301029996,,,,,,,,CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.283301229,,,,,,,,CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.397940009,,,,,,,,CCOC(=O)C1=CC=C(C=C1)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.255272505,,,,,,,,CCOC(=O)C1=CC=C(C=C1)O,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.399673721,,,,,,,,C1=CC(=C(C=C1Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.997525965,,,,,,,,C1=CC(=C(C=C1Cl)Cl)O,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.893437368,,,,,,,,C1=CC(=C(C=C1Cl)Cl)O,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582063363,,,,,,,,C1=CC(=C(C=C1Cl)Cl)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.990347381,,,,,,,,C1=CC(=C(C=C1Cl)Cl)O,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415730878,,,,,,,,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.657577319,,,,,,,,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.568201724,,,,,,,,CN(C)C1=CC=CC=C1,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365487985,,,,,,,,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.380211242,,,,,,,,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.176091259,,,,,,,,C1=CC(=C(C=C1[N+](=O)[O-])Cl)N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.305394801,,,,,,,,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.700703717,,,,,,,,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.657577319,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.698970004,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125808195,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.698970004,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093421685,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,5,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.527243551,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37675071,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.657577319,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.598599459,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.617982957,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.151195299,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,0.0139,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278753601,,,,,,,,C1=CC=C(C=C1)NC2=CC=CC=C2,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336459734,,,,,,,,C1=CC=C(C=C1)NC2=CC=CC=C2,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.568201724,,,,,,,,CCCCC(CC)C=O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342817315,,,,,,,,C1=CC(=CC=C1C=O)O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.991226076,,,,,,,,COC1=CC=C(C=C1)C=O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.330413773,,,,,,,,CCCC(=O)CCC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39707055,,,,,,,,CCC=O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.372175286,,,,,,,,CCCC=O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.716003344,,,,,,,,CCCC=O,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.633468456,,,,,,,,CCCCCC(C)N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.070581074,,,,,,,,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.770852012,,,,,,,,C(CCNCCCN)CN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.113509275,,,,,,,,CCCCCCCCCCCCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.838631998,,,,,,,,CCCCCCCCCCCCCCCCCCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.698970004,,,,,,,,C(=C(Cl)Cl)(Cl)Cl,1,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.698970004,,,,,,,,C(=C(Cl)Cl)(Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.653212514,,,,,,,,C(=C(Cl)Cl)(Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.698970004,,,,,,,,C(=C(Cl)Cl)(Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.522444234,,,,,,,,COC(=O)C1=CC=CC=C1C(=O)OC,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.357934847,,,,,,,,COC(=O)C1=CC=CC=C1C(=O)OC,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.755112266,,,,,,,,CCCCOC(=O)C1=CC=CC=C1C(=O)O,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176091259,,,,,,,,C1=CC=C2C(=C1)C3=CC=CC=C3O2,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247973267,,,,,,,,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255272505,,,,,,,,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.461348434,,,,,,,,CC(=O)NC1=C(C=C2C=C(C(=C(C2=C1)O)N=NC3=CC=C(C=C3)S(=O)(=O)N)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.515476442,,,,,,,,CC(=O)NC1=C(C=C2C=C(C(=C(C2=C1)O)N=NC3=CC=C(C=C3)S(=O)(=O)N)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.784617293,,,,,,,,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146128036,,,,,,,,C1=CC=C2C(=C1)NC3=CC=CC=C3O2,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.180456064,,,,,,,,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.346787486,,,,,,,,CN(C)C(=S)SSC(=S)N(C)C,5,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.853871964,,,,,,,,CN(C)C(=S)SSC(=S)N(C)C,5,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.173925197,,,,,,,,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],5,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.537602002,,,,,,,,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,5,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.420216403,,,,,,,,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.468521083,,,,,,,,CC(=O)NC1=CC=C(C=C1)C(=O)CCl,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.778874472,,,,,,,,C(CCl)CCl,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46686762,,,,,,,,CCCCOCCCC,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036212173,,,,,,,,CCCCCCCCCCS,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146128036,,,,,,,,CCCCCCNCCCCCC,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.431798276,,,,,,,,CCCCCCCCCCCCCCCCN,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.281033367,,,,,,,,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.638272164,,,,,,,,C1=CC=C2C(=C1)NC(=S)S2,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.916453948,,,,,,,,C1=CC(=CC=C1C(=O)O)N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.300812794,,,,,,,,C1=CC(=CC=C1C(=O)O)N,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944482672,,,,,,,,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.910624405,,,,,,,,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975891136,,,,,,,,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.068185862,,,,,,,,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.15490196,,,,,,,,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O,3,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57634135,,,,,,,,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,1,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.737192643,,,,,,,,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.507855872,,,,,,,,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.255272505,,,,,,,,C1=CC=C2C=NN=CC2=C1,5,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.568636236,,,,,,,,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045757491,,,,,,,,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107905397,,,,,,,,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,4,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.378397901,,,,,,,,C1=NC=NC=N1,2,training
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667501516,,,,,,,,CCOP(=S)(OCC)OC1=NC=CN=C1,4,training
